tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_name,uploader,overall_job_status,runtime_seconds,total_reads,passed_filters,passed_filters_percent,host_organism,total_ercc_reads,subsampled_fraction,quality_control,compression_ratio,reads_after_bowtie2_ercc_filtered,reads_after_fastp,reads_after_bowtie2_host_filtered,reads_after_hisat2_host_filtered,reads_after_czid_dedup,sample_type,nucleotide_type,collection_date,water_control,state,site,habitat,species,lineage,family
2607738,1,1299308,Guadeloupe mosquito quaranja-like virus 2,,viruses,False,0.0807261180486194,1.0,,,87.778,90.0,10^-33.786,17.759745970696272,220.0,1.0,214.0,45.1056,82.5936,10^-11.9358,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Guadeloupe mosquito quaranja-like virus 2', 'genus': 'Quaranjavirus', 'family': 'Orthomyxoviridae', 'order': 'Articulavirales', 'class': 'Insthoviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthomyxoviridae
694002,2,694002,Betacoronavirus,,viruses,False,0.1614522360972388,2.0,,,100.0,45.5,10^-18.6508,,,,,,,,[694009],1,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Betacoronavirus', 'subfamily': 'Orthocoronavirinae', 'family': 'Coronaviridae', 'suborder': 'Cornidovirineae', 'order': 'Nidovirales', 'class': 'Pisoniviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Coronaviridae
694009,1,694002,Severe acute respiratory syndrome-related coronavirus,,viruses,False,0.1614522360972388,2.0,,,100.0,45.5,10^-18.6508,,,,,,,,,1,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Betacoronavirus pandemicum', 'subgenus': 'Sarbecovirus', 'genus': 'Betacoronavirus', 'subfamily': 'Orthocoronavirinae', 'family': 'Coronaviridae', 'suborder': 'Cornidovirineae', 'order': 'Nidovirales', 'class': 'Pisoniviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Coronaviridae
542837,2,542837,Zindervirus,,viruses,True,,,,,,,,0.8072611804861942,10.0,1.0,10.0,100.0,58.0,10^-37.0057,[194966],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Zindervirus', 'subfamily': 'Molineuxvirinae', 'family': 'Autosignataviridae', 'order': 'Autographivirales', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Autosignataviridae
194966,1,542837,Zindervirus SP6,,viruses,True,,,,,,,,0.8072611804861942,10.0,1.0,10.0,100.0,58.0,10^-37.0057,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Zindervirus SP6', 'genus': 'Zindervirus', 'subfamily': 'Molineuxvirinae', 'family': 'Autosignataviridae', 'order': 'Autographivirales', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Autosignataviridae
186846,2,186846,Salasvirus,,viruses,True,0.0807261180486194,1.0,,,97.368,38.0,10^-12.2026,,,,,,,,[2843779],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Salasvirus', 'subfamily': 'Picovirinae', 'family': 'Salasmaviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Salasmaviridae
2843779,1,186846,Salasvirus PZA,,viruses,True,0.0807261180486194,1.0,,,97.368,38.0,10^-12.2026,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Salasvirus PZA', 'genus': 'Salasvirus', 'subfamily': 'Picovirinae', 'family': 'Salasmaviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Salasmaviridae
186666,2,186666,Errantivirus,,viruses,False,,,,,,,,1.2916178887779106,16.0,2.0,14.0,70.3743,66.4286,10^-25.3965,[2552986],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Errantivirus', 'family': 'Metaviridae', 'order': 'Ortervirales', 'class': 'Revtraviricetes', 'phylum': 'Artverviricota', 'kingdom': 'Pararnavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Metaviridae
2552986,1,186666,Lampyris noctiluca errantivirus 1,,viruses,False,,,,,,,,1.2916178887779106,16.0,2.0,14.0,70.3743,66.4286,10^-25.3965,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Lampyris noctiluca errantivirus 1', 'genus': 'Errantivirus', 'family': 'Metaviridae', 'order': 'Ortervirales', 'class': 'Revtraviricetes', 'phylum': 'Artverviricota', 'kingdom': 'Pararnavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Metaviridae
181083,2,181083,Chlorovirus,,viruses,False,0.1614522360972388,2.0,,,88.889,54.0,10^-16.1671,,,,,,,,[1278246],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Chlorovirus', 'family': 'Phycodnaviridae', 'order': 'Algavirales', 'class': 'Megaviricetes', 'phylum': 'Nucleocytoviricota', 'kingdom': 'Bamfordvirae', 'realm': 'Varidnaviria', 'acellular root': 'Viruses'})",Phycodnaviridae
1278246,1,181083,Paramecium bursaria Chlorella virus AP110A,,viruses,False,0.1614522360972388,2.0,,,88.889,54.0,10^-16.1671,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Paramecium bursaria Chlorella virus AP110A', 'genus': 'Chlorovirus', 'family': 'Phycodnaviridae', 'order': 'Algavirales', 'class': 'Megaviricetes', 'phylum': 'Nucleocytoviricota', 'kingdom': 'Bamfordvirae', 'realm': 'Varidnaviria', 'acellular root': 'Viruses'})",Phycodnaviridae
104394,2,104394,Picobirnavirus,,viruses,False,,,,,,,,0.1614522360972388,2.0,,,94.7,19.0,10^-4.30715,[1907787],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Orthopicobirnavirus', 'family': 'Picobirnaviridae', 'order': 'Durnavirales', 'class': 'Duplopiviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Picobirnaviridae
1907787,1,104394,Picobirnavirus sp.,,viruses,False,,,,,,,,0.1614522360972388,2.0,,,94.7,19.0,10^-4.30715,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Picobirnavirus sp.', 'genus': 'Orthopicobirnavirus', 'family': 'Picobirnaviridae', 'order': 'Durnavirales', 'class': 'Duplopiviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Picobirnaviridae
11584,2,11584,Phlebovirus,,viruses,False,,,,,,,,0.4036305902430971,5.0,,,64.64,30.0,10^-5.42304,[2661635],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Phlebovirus', 'family': 'Phenuiviridae', 'order': 'Hareavirales', 'class': 'Bunyaviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Phenuiviridae
2661635,1,11584,Furrundu phlebovirus,,viruses,False,,,,,,,,0.4036305902430971,5.0,,,64.64,30.0,10^-5.42304,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Furrundu phlebovirus', 'genus': 'Phlebovirus', 'family': 'Phenuiviridae', 'order': 'Hareavirales', 'class': 'Bunyaviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Phenuiviridae
11019,2,11019,Alphavirus,arboviruses group A,viruses,False,1.8567007151182464,23.0,2.0,22.0,100.0,255.087,10^-129.296,,,,,,,,[11033],1,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Alphavirus', 'family': 'Togaviridae', 'order': 'Martellivirales', 'class': 'Alsuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Togaviridae
11033,1,11019,Semliki Forest virus,,viruses,False,1.8567007151182464,23.0,2.0,22.0,100.0,255.087,10^-129.296,,,,,,,,,1,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Alphavirus semliki', 'genus': 'Alphavirus', 'family': 'Togaviridae', 'order': 'Martellivirales', 'class': 'Alsuviricetes', 'phylum': 'Kitrinoviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Togaviridae
11007,2,11007,Totivirus,,viruses,False,0.2421783541458582,3.0,,,89.4537,68.6667,10^-24.7556,2.260331305361344,28.0,1.0,9.0,70.9508,58.3214,10^-18.9959,"[2970642, 2970633, 2970632, 2970629, 2970625, 2970611, 2905252]",0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970642,1,11007,Joutseno totivirus,,viruses,False,,,,,,,,0.4036305902430971,5.0,,,78.32,30.2,10^-7.54844,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Joutseno totivirus', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970633,1,11007,Hattula totivirus 2,,viruses,False,0.1614522360972388,2.0,,,86.154,65.0,10^-19.5175,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Hattula totivirus 2', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970632,1,11007,Hattula totivirus 1,,viruses,False,,,,,,,,0.1614522360972388,2.0,,,100.0,22.0,10^-7.39794,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Hattula totivirus 1', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970629,1,11007,Hanko totivirus 8,,viruses,False,,,,,,,,0.5650828263403359,7.0,,,67.5429,32.0,10^-5.97134,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Hanko totivirus 8', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970625,1,11007,Hanko totivirus 4,,viruses,False,0.0807261180486194,1.0,,,96.053,76.0,10^-35.2318,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Hanko totivirus 4', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2970611,1,11007,Enontekio totivirus 2,,viruses,False,,,,,,,,1.0494395346320524,13.0,1.0,9.0,66.2785,90.8462,10^-33.4234,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Enontekio totivirus 2', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
2905252,1,11007,Hangzhou totivirus 6,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,60.6,33.0,10^-3.04479,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Hangzhou totivirus 6', 'genus': 'Totivirus', 'family': 'Orthototiviridae', 'suborder': 'Alphatotivirineae', 'order': 'Ghabrivirales', 'class': 'Chrymotiviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthototiviridae
10358,2,10358,Cytomegalovirus,,viruses,False,0.2421783541458582,3.0,,,97.4787,39.6667,10^-13.3276,,,,,,,,[3050308],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Cytomegalovirus', 'subfamily': 'Betaherpesvirinae', 'family': 'Orthoherpesviridae', 'order': 'Herpesvirales', 'class': 'Herviviricetes', 'phylum': 'Peploviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Orthoherpesviridae
3050308,1,10358,Cytomegalovirus macacinebeta3,,viruses,False,0.2421783541458582,3.0,,,97.4787,39.6667,10^-13.3276,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Cytomegalovirus macacinebeta3', 'genus': 'Cytomegalovirus', 'subfamily': 'Betaherpesvirinae', 'family': 'Orthoherpesviridae', 'order': 'Herpesvirales', 'class': 'Herviviricetes', 'phylum': 'Peploviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Orthoherpesviridae
10260,2,10260,Avipoxvirus,,viruses,False,,,,,,,,0.1614522360972388,2.0,,,81.8,33.0,10^-9.41984,"[44088, 10261]",0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Avipoxvirus', 'subfamily': 'Chordopoxvirinae', 'family': 'Poxviridae', 'order': 'Chitovirales', 'class': 'Pokkesviricetes', 'phylum': 'Nucleocytoviricota', 'kingdom': 'Bamfordvirae', 'realm': 'Varidnaviria', 'acellular root': 'Viruses'})",Poxviridae
44088,1,10260,Canarypox virus,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,90.9,33.0,10^-10.5986,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Avipoxvirus canarypox', 'genus': 'Avipoxvirus', 'subfamily': 'Chordopoxvirinae', 'family': 'Poxviridae', 'order': 'Chitovirales', 'class': 'Pokkesviricetes', 'phylum': 'Nucleocytoviricota', 'kingdom': 'Bamfordvirae', 'realm': 'Varidnaviria', 'acellular root': 'Viruses'})",Poxviridae
10261,1,10260,Fowlpox virus,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,72.7,33.0,10^-8.24109,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Avipoxvirus fowlpox', 'genus': 'Avipoxvirus', 'subfamily': 'Chordopoxvirinae', 'family': 'Poxviridae', 'order': 'Chitovirales', 'class': 'Pokkesviricetes', 'phylum': 'Nucleocytoviricota', 'kingdom': 'Bamfordvirae', 'realm': 'Varidnaviria', 'acellular root': 'Viruses'})",Poxviridae
2986144,1,-200,Lactococcus phage NR01,,viruses,True,0.0807261180486194,1.0,,,99.01,101.0,10^-55.0077,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Lactococcus phage NR01', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2980386,1,-200,Tierp virus,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,75.8,33.0,10^-8.07572,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Tierp virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2980377,1,-200,Kvarnon virus,,viruses,False,0.3229044721944776,4.0,,,94.1862,99.0,10^-47.1253,4.843567082917165,60.0,,,84.9733,31.35,10^-8.55272,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Kvarnon virus', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Unclassified
2979986,1,-200,Klebsiella phage phiKp_32,,viruses,True,0.0807261180486194,1.0,,,97.297,37.0,10^-11.528,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Klebsiella phage phiKp_32', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2951410,1,-200,Mycolicibacterium phage Kashi_SSH1,,viruses,True,0.0807261180486194,1.0,,,97.368,38.0,10^-12.2026,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Mycolicibacterium phage Kashi_SSH1', 'acellular root': 'Viruses'})",Unclassified
